Feature ID	Taxon	Consensus
077b1949c2a00d1051dc04df0939304a	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.9
07a7cddb3b11da7269a5b5cfeda24f0f	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea	1.0
0656b72b06afca038591c01b704915e8	Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Rhizamoeba-saxonica-lineage;Rhizamoeba;Rhizamoeba_saxonica;	1.0
0781bdf10c1a04f4d68fbb129cb160e1	Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae_Group-1;Apusomonadidae_Group-1_X;Apusomonadidae_Group-1_XX	1.0
07f532b3892f3616395daa81131d94e9	Eukaryota;Alveolata;Ciliophora;Plagiopylea	1.0
07be5caf9bd5aca65e25b91e12449b2b	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO8;OLIGO8_X;OLIGO8_XX;OLIGO8_XX_sp.;	1.0
081510770f0934a270e3f2f7fcd15c7b	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X	1.0
083251279057b2f79de5271da2961abb	Eukaryota;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;	1.0
08419e496a184a2f0a1e316b4c8ddd09	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.9
08086b7c2215315a96bad80db08acc3d	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	1.0
08420d85b4cb9fdb359896fb322e70f6	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xa;RAD-A_Xa_X;RAD-A_Xa_X_sp.;	1.0
0848586593c7c72aa97fbb3e79523905	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Oblongichytrium;Oblongichytrium_sp.;	1.0
08289cb1977afb47f4f2700d76733758	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	0.9
